epoch,train_loss,val_dice,val_iou,val_bbox_iou,val_bbox_acc05,val_cls_acc,lr_enc,lr_seg,lr_cls
18,0.4664379094839096,0.8851074030001959,0.826985717813174,0.7398098243048383,0.7833333333333333,0.605,0.001,0.001,0.001
19,0.43032084763050077,0.8573023358980815,0.7954951986670494,0.6914171408492382,0.7216666666666667,0.605,0.001,0.001,0.001
20,0.39080817019939423,0.8796719620625179,0.827735569079717,0.7873068621373547,0.8716666666666667,0.6266666666666667,0.001,0.001,0.001
21,0.3928600395917892,0.8395223339398702,0.7696390127142271,0.7152186738489146,0.7566666666666667,0.45666666666666667,0.001,0.001,0.001
22,0.37124729347229,0.8868346850077311,0.8370565384626388,0.7635202819357476,0.8183333333333334,0.5633333333333334,0.001,0.001,0.001
23,0.33911120024323466,0.879080006480217,0.8167198071877162,0.7354358312886944,0.7733333333333333,0.5516666666666666,0.001,0.001,0.001
24,0.3142163978517056,0.8573328187068303,0.7938169439633688,0.6949860423313434,0.7266666666666667,0.6866666666666666,0.001,0.001,0.001
25,0.3049040982425213,0.9084103465080261,0.8615171333154042,0.8085085773120979,0.87,0.7283333333333334,0.001,0.001,0.001
26,0.27693632662296297,0.8878909230232239,0.8312479610244433,0.7637545512378735,0.8183333333333334,0.6916666666666667,0.001,0.001,0.001
27,0.27344848465919497,0.885153877735138,0.8287465552488963,0.7249926792773003,0.7616666666666667,0.7166666666666667,0.001,0.001,0.001
28,0.2729326334297657,0.8998260796070099,0.8511364569266637,0.7501456003614836,0.7733333333333333,0.7416666666666667,0.001,0.001,0.001
29,0.22904598516225816,0.884544649720192,0.8337534720698992,0.7738919820285057,0.84,0.6,0.001,0.001,0.001
30,0.23625686889886857,0.8974663138389587,0.8499692728122076,0.8081790499179338,0.88,0.7133333333333334,0.001,0.001,0.001
31,0.19555953143537044,0.8763040691614151,0.8252423405647278,0.7817050897531879,0.8366666666666667,0.705,0.001,0.001,0.001
32,0.21786939652264117,0.9070592969655991,0.8642171412706375,0.8138926160928446,0.8833333333333333,0.78,0.001,0.001,0.001
33,0.19669346176087857,0.8748718321323394,0.8168298865358035,0.7318235274586385,0.7633333333333333,0.6966666666666667,0.001,0.001,0.001
34,0.19236794744431973,0.9075931320587795,0.8551752100388209,0.8083846225759271,0.8616666666666667,0.7766666666666666,0.001,0.001,0.001
35,0.19589006108045579,0.8729521850744884,0.8196752871076266,0.7549367123599925,0.8116666666666666,0.7233333333333334,0.001,0.001,0.001
36,0.18621356338262557,0.901577290892601,0.8544934689998627,0.803353201384716,0.86,0.74,0.001,0.001,0.001
37,0.16182689410448076,0.9094551702340444,0.8581898500521977,0.7998177267746257,0.8516666666666667,0.7233333333333334,0.001,0.001,0.001
38,0.1559578289091587,0.8781551480293274,0.8272297317783038,0.7872751633364801,0.8566666666666667,0.7183333333333334,0.001,0.001,0.001
39,0.16063883546739816,0.9200856844584148,0.8775298655033111,0.8299522494560541,0.895,0.765,0.001,0.001,0.001
40,0.14201129650324584,0.8909979045391083,0.8509021351734797,0.8218062083330387,0.88,0.725,0.001,0.001,0.001
41,0.14195394393056632,0.8871542612711588,0.8420804421106974,0.8100982370004695,0.8733333333333333,0.7733333333333333,0.001,0.001,0.001
42,0.12698716615140437,0.8985032061735789,0.854049430290858,0.8264861206611045,0.8866666666666667,0.83,0.001,0.001,0.001
43,0.13607667303085327,0.8981912473837534,0.8471200833717982,0.7884950688256743,0.8483333333333334,0.6316666666666667,0.001,0.001,0.001
44,0.15554340352118015,0.9206231792767843,0.8764158805211385,0.7869730710125633,0.8333333333333334,0.7666666666666667,0.001,0.001,0.001
45,0.13783772714436054,0.8920431236426035,0.8422693118453026,0.7844937826665416,0.84,0.7816666666666666,0.001,0.001,0.001
46,0.12956518037617207,0.9053006341060003,0.8632829080025355,0.8113084136594683,0.8933333333333333,0.78,0.001,0.001,0.001
47,0.13594259462505578,0.9072548588116963,0.8569936613241832,0.7490616905448026,0.7866666666666666,0.6616666666666666,0.001,0.001,0.001
48,0.11992755521833896,0.9254475653171539,0.8857929865519206,0.8322204638433995,0.8983333333333333,0.805,0.001,0.001,0.001
49,0.13365781617164613,0.9085469702879588,0.862899225950241,0.8095780513057569,0.8483333333333334,0.7783333333333333,0.001,0.001,0.001
50,0.10312203127145768,0.9049352516730627,0.8566616197427114,0.801608444090477,0.8483333333333334,0.7883333333333333,0.001,0.001,0.001
51,0.10990205559879541,0.8800743709007899,0.8308730825781823,0.7561972938330314,0.7983333333333333,0.73,0.001,0.001,0.001
52,0.09089145098626614,0.8995088398456573,0.8604161446293195,0.8282462311406951,0.8916666666666667,0.805,0.001,0.001,0.001
53,0.10872632441669702,0.8347078750530879,0.7816452845931053,0.7505620581791157,0.8166666666666667,0.715,0.001,0.001,0.001
54,0.1068921148404479,0.8827280561129253,0.8333254386981328,0.7665245180304993,0.8083333333333333,0.7166666666666667,0.001,0.001,0.001
55,0.08686244746297597,0.8901188552379609,0.8374335944652558,0.7498294483081184,0.7883333333333333,0.7916666666666666,0.001,0.001,0.001
56,0.08431789178401232,0.9057165066401164,0.8614942957957585,0.8018153924969083,0.8533333333333334,0.78,0.001,0.001,0.001
57,0.06731970101594925,0.8830633163452148,0.8323320547739664,0.7544615224834803,0.78,0.73,0.001,0.001,0.001
58,0.10621471994370223,0.8675173689921697,0.8193357949455579,0.7457623780969317,0.7783333333333333,0.7633333333333333,0.001,0.001,0.001
59,0.12404976011067628,0.898101344704628,0.8524926682313283,0.7799389551670495,0.82,0.8116666666666666,0.001,0.001,0.001
60,0.09496577537059783,0.8757416854302088,0.8252445250749588,0.7355800556166322,0.7583333333333333,0.7333333333333333,0.001,0.001,0.001
61,0.11290985484421254,0.8943977435429891,0.8491460263729096,0.7861061231030562,0.83,0.785,0.001,0.001,0.001
62,0.08472323739528656,0.9132593681414922,0.8741498063007991,0.821713145223275,0.8766666666666667,0.805,0.001,0.001,0.001
63,0.09890367579460144,0.9012978951136271,0.8625747094551722,0.820148003131109,0.8816666666666667,0.7483333333333333,0.001,0.001,0.001
64,0.09498889891803265,0.9111967186133066,0.866999277472496,0.8256984353482614,0.8716666666666667,0.7983333333333333,0.001,0.001,0.001
65,0.07889238364249468,0.879576908548673,0.8300792470574379,0.7749035746349128,0.8233333333333334,0.775,0.001,0.001,0.001
66,0.080735862724483,0.913839324315389,0.87337699731191,0.8143386179329642,0.8666666666666667,0.8016666666666666,0.001,0.001,0.001
67,0.08711567085981368,0.9089468290408452,0.859513591726621,0.8087879006618954,0.845,0.7866666666666666,0.001,0.001,0.001
68,0.09321739158779382,0.9091042776902517,0.8602598369121551,0.7657461931040414,0.8016666666666666,0.8133333333333334,0.001,0.001,0.001
69,0.06665487734973431,0.9168125718832016,0.875391494234403,0.8205580074706542,0.8666666666666667,0.7933333333333333,0.001,0.001,0.001
70,0.09480508544296026,0.9199565321207046,0.8803067276875178,0.857037637851606,0.9183333333333333,0.81,0.001,0.001,0.001
71,0.062303238272666935,0.9108843902746836,0.8654598315556844,0.8184923425313335,0.8633333333333333,0.7883333333333333,0.001,0.001,0.001
72,0.07226186985522509,0.9237414787213007,0.8828121880690257,0.8422292909116889,0.8983333333333333,0.8216666666666667,0.001,0.001,0.001
73,0.07896621321886778,0.9134121785561243,0.8741800973812739,0.8565209733118665,0.9266666666666666,0.775,0.001,0.001,0.001
74,0.07607482746243477,0.9104103416204452,0.8677716672420501,0.8293100031503051,0.9016666666666666,0.7216666666666667,0.001,0.001,0.001
75,0.10631617361307144,0.8953778892755508,0.8452467381954193,0.7812036943640489,0.8383333333333334,0.825,0.001,0.001,0.001
76,0.07597881577163934,0.9261777708927791,0.8829202244679133,0.8255577657166954,0.8816666666666667,0.845,0.001,0.001,0.001
77,0.050524269923567774,0.9211722095807393,0.8768649886051814,0.811991098163617,0.87,0.8033333333333333,0.001,0.001,0.001
78,0.06578162682056427,0.9174352943897247,0.8761026938756307,0.8315496549222159,0.8833333333333333,0.7283333333333334,0.001,0.001,0.001
79,0.07218864113092423,0.9066867788632711,0.8627499441305796,0.8314287073916795,0.8866666666666667,0.825,0.001,0.001,0.001
80,0.06956074263900519,0.91240926583608,0.8704994946718216,0.8335171737220142,0.9016666666666666,0.815,0.001,0.001,0.001
81,0.06633292008191347,0.924082322915395,0.8837905615568161,0.8422388589754984,0.8983333333333333,0.835,0.001,0.001,0.001
82,0.10526439007371664,0.9260520627101262,0.8806509176890055,0.7986582286881193,0.8433333333333334,0.7866666666666666,0.001,0.001,0.001
83,0.06719039141386747,0.9248000333706538,0.884230429927508,0.8431413905171892,0.9066666666666666,0.8166666666666667,0.001,0.001,0.001
84,0.05203416354954243,0.9330326934655507,0.8977403422196706,0.8726261388038907,0.9366666666666666,0.8116666666666666,0.001,0.001,0.001
85,0.05305004695802927,0.9166777600844701,0.8743042389551798,0.8217159282930108,0.8783333333333333,0.8383333333333334,0.001,0.001,0.001
86,0.04965025663375854,0.9068872034549713,0.8644631057977676,0.831898501314098,0.8866666666666667,0.7833333333333333,0.001,0.001,0.001
87,0.06719301123172045,0.9030994604031245,0.8589842428763708,0.8204162973281607,0.8883333333333333,0.7783333333333333,0.001,0.001,0.001
88,0.10542545630782843,0.9136807352304459,0.8732692350943884,0.8507250449071632,0.9183333333333333,0.8216666666666667,0.001,0.001,0.001
89,0.043183114573359486,0.9178366820017497,0.875061630209287,0.8391234384657468,0.8983333333333333,0.835,0.001,0.001,0.001
90,0.06565520607307554,0.9280476768811544,0.891471482316653,0.845596512157412,0.9033333333333333,0.7833333333333333,0.001,0.001,0.001
91,0.10167027774453163,0.9068788756926854,0.8651674618323644,0.8146441861719977,0.8633333333333333,0.805,0.001,0.001,0.001
92,0.047578875951468945,0.935698464512825,0.8984164079030355,0.867453218039593,0.9416666666666667,0.805,0.001,0.001,0.001
93,0.04885871398448944,0.9175879538059235,0.8747079620758692,0.8367631025667782,0.9016666666666666,0.81,0.001,0.001,0.001
94,0.05305730330571532,0.9190254499514897,0.8780725667874019,0.8465922790876376,0.9183333333333333,0.7766666666666666,0.001,0.001,0.001
95,0.045104881130158904,0.9361666252215703,0.899887482325236,0.8666591930354446,0.9283333333333333,0.79,0.001,0.001,0.001
96,0.09487524151057004,0.9326097279787063,0.8914304196834564,0.8063184998074137,0.85,0.8266666666666667,0.001,0.001,0.001
97,0.050646032527089116,0.918880969285965,0.8737240066130956,0.8246485052849654,0.875,0.7883333333333333,0.001,0.001,0.001
98,0.040009714022278785,0.9316840986410777,0.8899981419245402,0.8391238137963354,0.9,0.855,0.001,0.001,0.001
99,0.09692394255846738,0.8903202732404073,0.8476846148570378,0.8130859784367818,0.8716666666666667,0.8383333333333334,0.001,0.001,0.001
100,0.06115179044753313,0.92353309293588,0.8857488453388214,0.8533225706993238,0.9116666666666666,0.8316666666666667,0.001,0.001,0.001
